Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0102.a4.txt,1576.4,1121.86,570.6,348.16,10,0,5
0103.a4.txt,1002.93,1196.48,416.42,299.12,11,0,4
0104.a4.txt,1503.33,1132.25,656.52,390.1,5,0,4
0105.a4.txt,1425.29,1160.92,551.72,735.63,6,0,2
0106.a4.txt,1393.28,1086.96,721.34,415.02,7,0,5
0107.a4.txt,1542.39,1327.89,663.94,439.22,5,0,2
0108.a4.txt,1453.54,1315.55,625.57,404.78,9,0,2
0109.a4.txt,1677.54,1146.32,661.7,391.43,3,0,3
0110.a4.txt,1812.87,1169.59,619.88,339.18,3,0,1
0111.a4.txt,1440.77,1237.99,683.03,394.88,4,0,5
0112.a4.txt,1455.3,1195.43,550.94,395.01,1,0,3
0115.a4.txt,1895.21,847.27,724.64,523.97,3,0,3
0119.a4.txt,1599.56,1381.94,478.78,369.97,2,0,4
0120.a4.txt,1284.69,1397.74,554.98,339.16,5,0,4
0121.a4.txt,1400.51,1093.08,606.32,461.14,9,0,4
0122.a4.txt,1659.54,1047.01,612.54,405.98,7,0,5
0127.a4.txt,1238.1,1154.76,535.71,654.76,6,0,7
0128.a4.txt,1843.46,1112.26,525.23,391.35,3,0,2
0130.a4.txt,1654.28,1003.72,483.27,501.86,8,0,3
0134.a4.txt,1328.87,1013.38,783.94,353.73,4,0,0
0135.a4.txt,1686.75,1018.62,722.89,580.5,8,0,2
0136.a4.txt,1369.23,1146.15,638.46,323.08,9,1,3
0137.a4.txt,1806.02,1003.34,546.27,401.34,5,0,5
0139.a4.txt,1413.91,843.79,775.37,307.87,6,0,2
0140.a4.txt,1427.02,1056.64,555.56,446.62,8,0,4
0149.a4.txt,1394.09,1182.86,694.03,331.93,6,0,5
0156.a4.txt,1265.06,1289.16,518.07,457.83,3,0,5
0157.a4.txt,1402.76,1083.95,722.64,573.86,7,0,1
0158.a4.txt,1397.75,1106.94,684.8,581.61,6,0,1
0159.a4.txt,1573.71,1075.7,637.45,468.13,7,0,4
0161.a4.txt,1650.2,1096.84,741.11,286.56,4,0,4
0165.a4.txt,1879.56,1021.9,410.58,401.46,7,0,2
0168.a4.txt,1523.14,1041.13,642.67,482.01,14,0,6
0169.a4.txt,1485.15,1287.13,726.07,352.04,3,0,1
0171.a4.txt,1435.69,1026.92,618.15,348.95,7,0,4
0175.a4.txt,1573.39,1087.65,718.06,411.83,7,0,2
0176.a4.txt,1603.5,1000.97,592.81,534.5,10,0,3
0177.a4.txt,1102.43,1423.61,746.53,520.83,6,0,4
0178.a4.txt,1747.9,1084.03,714.29,453.78,4,0,3
0179.a4.txt,1781.09,1044.78,915.42,218.91,10,0,2
0185.a4.txt,1645.83,1156.25,708.33,343.75,8,0,1
0186.a4.txt,1544.36,1259.58,547.65,350.49,2,0,5
0187.a4.txt,1398.21,1353.47,548.1,324.38,4,0,7
0188.a4.txt,1691.59,1028.04,616.82,467.29,6,0,2
0190.a4.txt,1377.12,1069.92,487.29,349.58,4,1,5
0192.a4.txt,1796.79,1208.56,449.2,363.64,2,0,2
0193.a4.txt,1479.17,1048.61,458.33,256.94,6,0,6
0194.a4.txt,1692.15,1192.66,581.04,397.55,7,0,3
0195.a4.txt,1610.67,1156.13,385.38,326.09,5,0,4
0196.a4.txt,1253.92,1214.73,587.77,423.2,5,0,2
0197.a4.txt,1410.53,1231.58,484.21,410.53,6,0,4
0198.a4.txt,1138.37,1158.0,431.8,363.1,4,0,5
0199.a4.txt,1655.48,961.97,749.44,413.87,8,0,3
0200.a4.txt,1487.34,1318.57,559.07,654.01,5,0,1
0202.a4.txt,1405.23,1481.48,370.37,196.08,2,0,2
0204.a4.txt,1494.12,1094.12,541.18,376.47,7,0,1
0205.a4.txt,1426.24,1075.79,537.9,472.7,11,0,3
0206.a4.txt,1157.64,1050.9,648.6,418.72,7,0,6
0208.a4.txt,1032.76,1396.01,512.82,576.92,7,0,4
0213.a4.txt,1755.49,1076.28,512.02,491.12,3,1,3
0214.a4.txt,1266.67,1322.22,555.56,611.11,7,0,6
0215.a4.txt,1765.66,968.27,593.98,317.33,11,0,4
0216.a4.txt,1457.07,1309.63,477.02,294.88,8,0,4
0218.a4.txt,1252.57,1180.7,626.28,215.61,5,1,1
0219.a4.txt,1244.64,1212.45,783.26,633.05,7,0,1
0222.a4.txt,1689.4,1227.7,608.6,430.22,3,0,3
0223.a4.txt,1385.24,1395.35,465.12,394.34,5,0,4
0224.a4.txt,1338.83,1135.79,678.93,374.37,9,0,5
0227.a4.txt,1767.48,1139.04,416.34,329.93,8,0,3
0234.a4.txt,1646.8,996.75,758.4,530.88,9,0,2
0235.a4.txt,1479.1,1178.99,664.52,300.11,5,0,4
0237.a4.txt,1506.41,1217.95,737.18,470.09,3,0,1
0238.a4.txt,1494.25,1321.84,478.93,316.09,5,0,1
1003.a4.txt,1912.23,1065.83,626.96,297.81,4,0,1
1005.a4.txt,1575.34,993.15,505.14,393.84,7,0,4
1006.a4.txt,1949.81,859.07,810.81,463.32,8,0,1
1008.a4.txt,1635.09,1006.98,717.85,558.33,6,2,3
1009.a4.txt,1709.5,1061.45,569.83,391.06,7,0,2
1010.a4.txt,1717.5,818.62,754.41,473.52,11,0,3
1012.a4.txt,1743.49,961.92,781.56,360.72,8,0,1
1013.a4.txt,1415.84,1089.11,673.27,306.93,10,0,0
1014.a4.txt,1404.96,1291.32,578.51,392.56,8,0,1
1017.a4.txt,1537.29,1057.84,761.04,547.95,3,0,1
1018.a4.txt,1512.67,1218.32,645.95,433.36,8,0,2
1021.a4.txt,1659.75,1023.51,829.88,456.43,8,0,0
1022.a4.txt,1521.74,1182.61,556.52,486.96,8,0,2
1023.a4.txt,1714.55,834.11,852.64,481.93,12,1,2
1032.a4.txt,1172.96,1292.25,695.83,556.66,7,1,1
1034.a4.txt,1538.46,1137.59,671.72,585.05,9,0,2
1036.a4.txt,1566.82,1163.59,633.64,506.91,10,0,2
1043.a4.txt,1364.99,1058.36,771.51,484.67,8,0,1
1048.a4.txt,1449.41,1330.9,537.83,574.29,4,0,2
1049.a4.txt,1380.75,1307.53,815.9,502.09,7,0,1
1050.a4.txt,1561.34,1214.37,793.06,408.92,4,0,2
1052.a4.txt,1378.62,1138.86,619.38,469.53,9,0,1
1055.a4.txt,1482.19,1010.59,606.35,423.48,10,1,1
1057.a4.txt,1335.06,1205.86,516.8,413.44,7,0,2
1060.a4.txt,1678.99,939.81,1024.29,337.91,4,0,0
1061.a4.txt,1470.87,1174.79,573.07,372.49,4,0,4
1064.a4.txt,1583.04,1055.36,622.84,441.18,8,0,3
1065.a4.txt,1334.47,1197.6,710.01,410.61,9,0,1
1066.a4.txt,1731.56,973.36,758.2,297.13,5,0,2
1067.a4.txt,1458.11,1001.09,598.48,446.14,5,2,0
1068.a4.txt,2160.19,970.87,679.61,242.72,2,0,5
1070.a4.txt,1251.4,1273.74,391.06,681.56,5,0,1
1072.a4.txt,1586.78,933.88,743.8,413.22,4,0,1
1074.a4.txt,1411.55,1054.08,760.77,458.3,7,0,1
1076.a4.txt,1562.5,1080.36,607.14,294.64,7,1,1
1077.a4.txt,1898.73,1012.66,909.09,586.88,7,0,3
1081.a4.txt,1576.99,1122.45,612.24,259.74,8,0,3
1088.a4.txt,1253.89,1253.89,445.6,331.61,6,0,1
1090.a4.txt,1501.36,1164.7,691.54,409.46,7,0,3
1094.a4.txt,1197.86,1197.86,577.54,598.93,8,1,1
1095.a4.txt,1545.45,1159.09,693.18,590.91,9,0,0
1098.a4.txt,1402.57,1113.49,567.45,492.51,9,0,1
1099.a4.txt,1472.33,1175.89,662.06,256.92,8,0,2
1100.a4.txt,1436.11,1119.32,623.02,432.95,6,0,3
1102.a4.txt,1418.58,1108.89,809.19,429.57,7,1,3
1103.a4.txt,1557.63,1048.81,571.13,498.44,9,0,2
1104.a4.txt,1643.29,991.98,691.38,340.68,9,0,2
1112.a4.txt,1460.35,1150.87,618.96,541.59,8,0,1
1121.a4.txt,1590.49,1106.03,575.87,548.45,7,0,2
2000.a4.txt,1801.05,963.35,649.21,450.26,6,0,2
2005.a4.txt,1638.77,1127.75,511.01,537.44,7,0,3
2007.a4.txt,1412.49,1125.9,481.06,450.36,7,1,3
2008.a4.txt,1336.83,1231.98,799.48,511.14,4,0,1
2011.a4.txt,1802.66,929.79,806.45,379.51,8,0,2
2012.a4.txt,1648.54,1029.29,669.46,292.89,10,0,1
2014.a4.txt,1374.45,1074.89,678.41,405.29,7,0,1
2015.a4.txt,1592.63,1050.92,606.72,498.37,10,1,3
2017.a4.txt,1678.18,1076.01,631.79,434.35,6,0,0
2018.a4.txt,1773.86,1037.34,746.89,446.06,10,0,2
2019.a4.txt,1552.08,1291.67,489.58,416.67,6,0,1
2020.a4.txt,1396.07,1261.63,558.43,392.97,5,0,1
2021.a4.txt,1431.41,1282.31,477.14,417.5,3,0,1
2022.a4.txt,1478.6,1245.14,505.84,363.16,9,0,2
2024.a4.txt,1376.15,1243.63,560.65,499.49,9,0,1
2028.a4.txt,1753.53,1139.8,681.93,350.71,15,1,3
2030.a4.txt,1432.34,1291.74,474.52,430.58,7,0,2
2031.a4.txt,1601.53,1000.95,657.77,476.64,10,0,2
2032.a4.txt,1602.47,1032.36,523.88,416.02,8,0,1
2034.a4.txt,1477.0,1154.16,476.19,484.26,10,0,4
2035.a4.txt,1480.39,1156.86,382.35,450.98,3,0,1
2036.a4.txt,1183.32,1212.42,649.85,417.07,6,0,0
2038.a4.txt,1763.46,992.61,633.58,422.39,6,0,2
2039.a4.txt,1701.32,973.53,614.37,519.85,8,0,3
2040.a4.txt,1415.57,1284.13,444.89,353.89,7,0,2
2042.a4.txt,1479.29,1055.23,660.75,276.13,9,0,0
2044.a4.txt,1671.16,1105.12,714.29,309.97,7,1,1
2046.a4.txt,1417.48,1058.25,728.16,427.18,9,0,1
2048.a4.txt,1693.86,1048.95,738.15,334.11,8,0,3
2049.a4.txt,1916.61,914.41,570.59,307.24,9,0,4
2050.a4.txt,1456.61,1095.04,712.81,216.94,5,0,1
2055.a4.txt,1501.06,993.66,581.4,338.27,9,0,0
2056.a4.txt,1325.76,1240.53,691.29,577.65,7,0,0
2057.a4.txt,1688.17,1139.78,612.9,559.14,7,0,0
2058.a4.txt,1493.4,932.34,990.1,404.29,10,0,3
2059.a4.txt,1529.41,1009.8,617.65,392.16,7,0,3
2061.a4.txt,1331.39,1039.84,738.58,359.57,8,1,3
2062.a4.txt,1237.82,1228.07,614.04,419.1,7,0,1
2064.a4.txt,1439.39,1201.3,541.13,357.14,8,0,0
2065.a4.txt,1058.6,1209.83,576.56,415.88,10,0,3
2066.a4.txt,1695.33,1117.94,737.1,454.55,9,0,2
2067.a4.txt,1300.21,1109.94,581.4,433.4,9,0,1
2069.a4.txt,1395.83,1375.0,583.33,489.58,8,0,1
2071.a4.txt,1141.5,1165.28,618.31,451.84,8,0,0
2072.a4.txt,1707.32,1190.24,653.66,487.8,5,0,5
2074.a4.txt,1461.54,1269.23,615.38,375.0,6,0,1
2075.a4.txt,1427.32,1042.03,525.39,446.58,10,0,1
2076.a4.txt,1477.39,1195.98,613.07,462.31,4,0,1
3001.a4.txt,1502.39,1311.0,507.18,488.04,3,0,0
3003.a4.txt,1849.96,1133.84,724.64,332.48,6,0,0
3020.a4.txt,1448.06,1206.72,514.17,556.14,8,0,0
3026.a4.txt,1549.71,1206.14,628.65,402.05,4,0,0
3037.a4.txt,1461.35,1105.07,664.25,404.59,18,1,8
3042.a4.txt,1303.9,1365.5,554.41,616.02,6,0,0
3062.a4.txt,1742.88,966.35,776.53,491.8,6,0,4
3065.a4.txt,1400.0,1284.21,452.63,663.16,5,0,4
4023.a4.txt,1318.36,1152.34,625.0,566.41,8,1,0
4028.a4.txt,1465.7,1309.77,530.15,509.36,4,0,2
4030.a4.txt,1375.71,1385.2,455.41,569.26,7,0,1
4031.a4.txt,1296.3,1255.14,390.95,504.12,6,0,0
4034.a4.txt,1400.62,1390.32,617.92,545.83,5,0,1
4045.a4.txt,1534.75,1090.73,569.5,569.5,7,0,0
5009.a4.txt,1461.59,1053.7,720.6,333.11,5,0,2
