Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0100.a2.txt,2118.96,1313.51,805.45,359.36,1,0,2
0101.a2.txt,2083.33,963.54,559.9,742.19,0,0,0
0102.a2.txt,1845.6,1145.96,651.39,687.58,0,1,1
0103.a2.txt,1942.1,1230.4,1025.33,398.07,0,0,2
0104.a2.txt,2095.36,991.22,740.28,338.77,4,0,1
0105.a2.txt,1771.5,1270.86,898.59,590.5,0,0,3
0106.a2.txt,1699.03,1140.78,740.29,546.12,0,1,1
0107.a2.txt,1612.53,1345.71,754.06,545.24,2,0,3
0109.a2.txt,1611.62,1202.11,620.87,369.88,2,0,2
0110.a2.txt,2277.99,1312.74,592.02,540.54,1,1,2
0111.a2.txt,1932.65,1405.56,512.45,688.14,0,0,0
0112.a2.txt,2209.03,1033.25,783.85,486.94,0,0,2
0113.a2.txt,2004.5,1193.69,799.55,641.89,0,0,0
0115.a2.txt,2191.96,1297.02,687.42,648.51,0,0,1
0118.a2.txt,1777.15,1452.75,860.37,437.24,1,0,1
0119.a2.txt,1807.84,1314.79,682.68,417.19,0,0,0
0120.a2.txt,1910.99,1230.37,772.25,549.74,0,3,0
0121.a2.txt,2044.65,787.31,752.06,423.03,2,3,1
0122.a2.txt,1870.6,1082.98,731.36,478.2,1,0,4
0125.a2.txt,1818.18,1173.02,1173.02,425.22,0,0,1
0127.a2.txt,2011.83,1168.64,843.2,724.85,1,1,1
0128.a2.txt,1851.42,1014.15,754.72,566.04,2,0,1
0130.a2.txt,1815.22,1010.87,641.3,510.87,5,2,0
0131.a2.txt,2259.68,1186.02,599.25,574.28,0,0,1
0133.a2.txt,1824.46,1005.92,946.75,522.68,0,0,1
0134.a2.txt,1799.01,831.27,955.33,744.42,0,0,0
0135.a2.txt,1854.46,1032.86,892.02,516.43,1,0,3
0136.a2.txt,2030.08,1203.01,889.72,313.28,0,0,0
0137.a2.txt,1712.57,1233.53,598.8,598.8,0,0,0
0138.a2.txt,1872.56,1274.38,741.22,455.14,0,0,1
