Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0103.b2.txt,2098.09,1117.17,563.12,381.47,3,0,1
0134.b2.txt,1752.58,927.84,1202.75,635.74,3,0,2
0139.b2.txt,1563.19,1252.77,920.18,476.72,2,0,2
0140.b2.txt,1983.72,1007.12,600.2,518.82,4,0,2
0165.b2.txt,1926.19,1026.1,765.08,306.03,1,0,0
0200.b2.txt,1780.56,1154.96,1049.09,606.35,2,0,11
0300.b2.txt,1744.29,1342.47,831.05,374.43,2,0,3
0308.b2.txt,1569.77,1021.59,930.23,647.84,1,0,4
0310.b2.txt,2325.1,956.79,514.4,452.67,5,0,1
0313.b2.txt,1537.85,1048.9,883.28,481.07,6,1,4
1003.b2.txt,1835.11,1223.4,811.17,385.64,7,0,2
1006.b2.txt,1829.92,1022.6,645.86,452.1,0,0,2
1006.b2i.txt,1829.92,1022.6,645.86,452.1,0,0,2
1021.b2.txt,1996.37,1043.56,644.28,353.9,6,0,3
1023.b2.txt,1520.74,956.22,714.29,483.87,5,1,5
1057.b2.txt,1797.41,1134.81,715.92,495.05,1,0,2
1097.b2.txt,1777.27,1014.49,694.13,533.94,4,0,2
1100.b2.txt,1522.25,1077.28,737.7,468.38,4,0,1
1104.b2.txt,1876.86,1082.42,556.11,476.66,2,0,1
1104.b2i.txt,1876.86,1082.42,556.11,476.66,2,0,1
1112.b2.txt,1903.23,959.68,596.77,354.84,18,0,4
1508.b2.txt,1470.02,1363.64,609.28,319.15,4,0,1
1520.b2.txt,1762.23,1214.17,623.95,430.02,5,0,3
1528.b2.txt,1732.0,1075.66,838.65,291.7,6,0,1
1532.b2.txt,1500.47,1006.52,913.33,512.58,10,1,6
1533.b2.txt,1817.51,1216.62,719.58,304.15,7,0,5
1541.b2.txt,2021.28,882.98,904.26,606.38,2,0,1
2012.b2.txt,1852.26,904.08,771.78,220.51,2,0,1
2019.b2.txt,1662.56,1182.27,812.81,566.5,1,0,1
2028.b2.txt,1908.13,1307.42,812.72,365.14,2,0,0
2028.b2i.txt,1908.13,1307.42,812.72,365.14,2,0,0
2030.b2.txt,1601.94,1395.63,594.66,570.39,0,0,0
2032.b2.txt,1955.22,1074.63,776.12,373.13,2,0,4
2034.b2.txt,1792.89,1066.46,540.96,525.5,4,0,3
2066.b2.txt,2137.31,1178.76,919.69,505.18,3,0,3
2070.b2.txt,1660.0,1200.0,740.0,500.0,6,0,3
2070.b2i.txt,1660.0,1200.0,740.0,500.0,6,0,3
3013.b2.txt,1605.39,1017.16,698.53,404.41,7,0,9
3020.b2.txt,1819.09,1103.38,556.66,258.45,2,0,2
3501.b2.txt,1736.26,923.08,626.37,274.73,7,0,9
3503.b2.txt,2142.86,956.22,771.89,357.14,4,1,6
3504.b2.txt,2123.29,1105.68,684.93,332.68,7,0,2
3505.b2.txt,1901.1,1197.8,758.24,428.57,5,0,1
3506.b2.txt,1822.17,1075.74,592.76,417.12,3,0,1
3507.b2.txt,1713.08,1004.22,953.59,371.31,3,0,3
3508.b2.txt,2056.38,1094.53,845.77,348.26,4,0,1
3509.b2.txt,1944.16,1023.78,796.28,517.06,3,0,3
3511.b2.txt,1957.53,1126.5,581.72,406.28,4,0,6
3518.b2.txt,1297.63,1297.63,576.73,319.26,8,1,8
3519.b2.txt,1683.63,1221.09,684.55,388.53,5,0,0
3520.b2.txt,2012.93,1091.35,695.23,355.7,4,0,4
3522.b2.txt,1964.29,1071.43,803.57,548.47,5,0,0
3523.b2.txt,2319.49,1191.34,703.97,333.94,3,0,5
3525.b2.txt,1858.51,1127.1,839.33,419.66,5,0,5
4012.b2.txt,1996.07,1081.61,648.97,471.98,0,0,0
4036.b2.txt,1710.04,994.42,780.67,446.1,10,2,8
4038.b2.txt,1993.6,1353.94,522.39,511.73,2,0,2
