Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0236.a3.txt,1864.66,1263.16,586.47,676.69,2,0,0
0237.a3.txt,2280.93,979.38,863.4,360.82,0,0,1
0238.a3.txt,1848.1,1329.11,594.94,303.8,0,0,0
1003.a3.txt,2247.93,1181.82,743.8,421.49,7,0,1
1005.a3.txt,2057.72,1154.33,702.63,489.34,0,0,0
1006.a3.txt,1868.74,1234.71,789.77,622.91,2,1,2
1007.a3.txt,2047.74,1180.9,728.64,615.58,0,0,0
1008.a3.txt,1855.92,1025.64,598.29,622.71,1,0,2
1009.a3.txt,1962.48,1183.26,808.08,360.75,0,0,1
1012.a3.txt,2107.38,1194.63,738.26,456.38,1,0,2
1013.a3.txt,1943.37,1093.95,604.89,398.97,1,0,2
1014.a3.txt,2219.06,1095.31,640.11,341.39,2,0,1
1017.a3.txt,1981.67,1294.39,744.56,584.19,0,0,0
1018.a3.txt,1922.04,1370.97,685.48,510.75,0,0,0
1020.a3.txt,2053.05,1149.31,628.68,589.39,1,0,0
1021.a3.txt,1837.67,1301.68,597.24,444.1,1,0,2
1022.a3.txt,2239.01,1291.21,700.55,384.62,1,0,1
1023.a3.txt,1813.19,1032.97,692.31,868.13,3,1,0
1032.a3.txt,1555.82,1318.29,795.72,688.84,0,0,0
1034.a3.txt,2081.01,1103.35,642.46,321.23,1,0,1
1036.a3.txt,2131.98,989.85,736.04,482.23,1,0,0
1041.a3.txt,1788.32,1265.21,644.77,364.96,8,0,1
1043.a3.txt,1833.74,1063.57,709.05,647.92,5,0,2
1048.a3.txt,2391.56,1219.23,551.0,539.27,0,0,0
1049.a3.txt,1800.52,1321.24,686.53,582.9,0,0,0
1050.a3.txt,2230.97,1128.61,616.8,459.32,1,0,0
1052.a3.txt,2273.45,1144.67,635.93,349.76,1,0,0
1055.a3.txt,1784.23,1230.98,719.23,594.74,2,0,2
1057.a3.txt,1763.37,1183.16,693.97,523.32,1,0,1
1058.a3.txt,2477.06,1146.79,573.39,493.12,1,0,2
1060.a3.txt,1904.76,1135.53,732.6,525.03,0,0,1
1061.a3.txt,1884.06,1130.43,579.71,463.77,0,0,0
1064.a3.txt,2256.02,1216.73,671.74,532.32,0,0,0
1065.a3.txt,1953.35,1127.31,680.27,553.94,0,0,1
1066.a3.txt,2083.33,1225.49,625.0,514.71,0,0,1
1067.a3.txt,1629.3,1150.97,822.12,388.64,5,0,0
1068.a3.txt,1964.55,1299.85,649.93,457.9,0,1,0
1069.a3.txt,1935.11,834.3,637.31,405.56,3,0,2
1070.a3.txt,2220.69,1324.14,648.28,468.97,1,0,1
1072.a3.txt,2202.84,1014.18,763.36,512.54,0,0,0
1074.a3.txt,1933.96,1179.25,707.55,459.91,0,0,0
1077.a3.txt,2423.44,1051.93,825.57,466.05,1,1,1
1081.a3.txt,1668.91,888.29,807.54,538.36,1,0,1
1088.a3.txt,2021.62,1232.43,637.84,443.24,2,1,0
1090.a3.txt,1833.53,1109.77,591.07,446.32,2,0,1
1094.a3.txt,1889.17,1309.82,617.13,491.18,1,0,0
1095.a3.txt,2014.65,1111.11,573.87,402.93,4,0,3
1097.a3.txt,2386.71,1148.04,715.01,392.75,1,1,1
1098.a3.txt,1734.8,1186.44,418.74,518.44,5,0,3
1099.a3.txt,2264.96,1025.64,712.25,370.37,1,0,0
1100.a3.txt,2233.77,1064.94,779.22,441.56,0,0,0
1102.a3.txt,2115.87,1108.31,541.56,579.35,2,0,0
1103.a3.txt,1485.59,1075.39,654.1,665.19,4,0,3
1104.a3.txt,2178.99,1225.68,476.65,564.2,2,0,0
1105.a3.txt,1790.39,1135.37,622.27,534.93,2,0,1
1106.a3.txt,1935.91,1188.25,627.5,413.89,2,0,1
1109.a3.txt,1942.57,1334.46,726.35,574.32,0,0,0
1112.a3.txt,1753.09,1308.64,654.32,543.21,1,0,0
1121.a3.txt,1954.4,1020.63,738.33,499.46,9,0,2
2000.a3.txt,2216.69,909.09,635.12,298.88,0,0,1
2005.a3.txt,1522.07,1171.99,745.81,700.15,0,1,2
2007.a3.txt,1780.46,1070.95,910.31,508.7,1,1,1
2008.a3.txt,1988.47,994.24,835.73,518.73,0,1,0
2011.a3.txt,2369.79,1093.75,690.1,377.6,1,0,0
2012.a3.txt,1884.37,1049.25,888.65,642.4,0,0,2
2013.a3.txt,2190.35,951.76,860.5,547.59,0,0,0
2014.a3.txt,2085.06,1089.21,674.27,663.9,4,0,0
2015.a3.txt,2140.03,832.23,568.03,594.45,1,0,1
2016.a3.txt,2253.09,936.21,473.25,329.22,10,0,6
2017.a3.txt,1901.32,1095.07,673.89,433.21,1,0,0
2018.a3.txt,2104.64,1343.64,523.19,309.16,1,0,0
2019.a3.txt,2019.58,1334.15,489.6,342.72,3,0,0
2020.a3.txt,2021.77,1088.65,917.57,622.08,0,0,1
2021.a3.txt,2000.0,1175.0,900.0,575.0,3,0,0
2022.a3.txt,1774.65,1126.76,647.89,549.3,0,0,1
2024.a3.txt,1784.92,1263.86,587.58,532.15,0,0,0
